date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,generation fossil,generation renewable,generation other,total load actual,price day ahead,OT
2024-03-29 15:00:00+00:00,6.61,997,89,14.31,220,0.25,75,9296,62920,21324,90116,0.4,12.71
2024-03-29 16:00:00+00:00,7.33,997,85,14.31,220,0.2,20,9184,59296,21328,87680,0.4,14.17
2024-03-29 17:00:00+00:00,7.86,997,81,14.31,220,0.56,40,10564,51368,21348,87012,0.5,14.67
2024-03-29 18:00:00+00:00,6.75,998,85,14.31,220,0.25,40,11916,39468,21360,90508,3.2,16.61
2024-03-29 19:00:00+00:00,6.34,999,84,14.31,220,0,0,14700,29428,21368,96644,6.82,22.84
2024-03-29 20:00:00+00:00,5.71,999,89,14.31,220,0,0,16048,27172,21364,104032,17.47,36.47
2024-03-29 21:00:00+00:00,5.32,999,88,14.31,220,0,0,16156,23892,21360,105884,21.42,39.32
2024-03-29 22:00:00+00:00,5.1,1000,90,14.31,220,0,0,15976,20276,21376,101224,16,28.75
2024-03-29 23:00:00+00:00,5.01,1000,90,14.31,220,0,75,15048,17968,21372,94624,15.14,25.78
2024-03-30 00:00:00+00:00,4.93,1000,90,14.31,220,0,0,14936,20024,21368,88544,10.6,26.37
2024-03-30 01:00:00+00:00,4.91,1000,92,14.31,220,0,75,14228,18312,21376,83052,6.66,25.72
2024-03-30 02:00:00+00:00,5.15,999,91,14.31,220,0,75,14676,18300,21360,78516,4.91,26.49
2024-03-30 03:00:00+00:00,5.29,998,92,14.31,220,0.64,100,14960,16000,21356,75504,3.2,25.39
2024-03-30 04:00:00+00:00,5.34,998,94,14.31,220,0.64,75,14720,17776,21344,74268,3.2,26.06
2024-03-30 05:00:00+00:00,5.45,998,95,14.31,220,0.51,75,14708,17064,21344,74692,4,26.64
2024-03-30 06:00:00+00:00,5.7,997,93,5.14,150,0.25,100,14952,15584,21344,76836,6,27.39
2024-03-30 07:00:00+00:00,5.82,998,93,5.14,170,0.4,75,14800,18024,21352,78780,5.04,25.19
2024-03-30 08:00:00+00:00,6.48,998,90,6.17,170,0.6,75,13184,27408,21360,81360,3.2,21.33
2024-03-30 09:00:00+00:00,7.67,998,83,8.23,180,0.27,75,11892,40560,21348,86672,1,15.76
2024-03-30 10:00:00+00:00,7.85,997,82,8.75,180,0.24,75,10660,51252,21344,91304,0.58,13.39
2024-03-30 11:00:00+00:00,8.09,996,82,8.05,200,2.92,75,9408,57540,21372,93040,0.43,11.96
2024-03-30 12:00:00+00:00,9.58,995,74,8.05,200,0.25,75,9468,58468,21364,94044,0.43,12.14
2024-03-30 13:00:00+00:00,10.32,994,70,8.05,200,0.18,75,9560,58752,21376,96264,0.43,11.23
2024-03-30 14:00:00+00:00,10.64,993,65,8.05,200,0.2,75,9288,63132,21344,97880,0.43,10.75
2024-03-30 15:00:00+00:00,8.89,993,77,8.23,160,0.51,75,9304,57148,21344,94868,0.43,11.56
2024-03-30 16:00:00+00:00,8.92,994,79,8.05,200,1.4,75,9580,54404,21340,93208,0.5,13.27
2024-03-30 17:00:00+00:00,8.13,994,85,8.23,170,0.25,75,11192,49332,21204,93996,1.47,14.07
2024-03-30 18:00:00+00:00,7.02,994,88,8.05,170,0.38,100,14968,39752,20756,96588,3.5,23.94
2024-03-30 19:00:00+00:00,6.55,994,89,8.05,170,0.34,100,16688,36668,20288,101624,9.36,29.74
2024-03-30 20:00:00+00:00,6.82,995,91,8.05,170,0.39,100,16272,35480,19788,109100,16.7,34.26
2024-03-30 21:00:00+00:00,6.85,995,91,8.05,170,0.32,100,15548,36636,19304,110148,16.27,33.16
2024-03-30 22:00:00+00:00,6.84,996,90,8.05,170,0.25,75,14788,38072,18936,104436,6.66,23.52
2024-03-30 23:00:00+00:00,4.82,996,89,8.05,170,3.24,75,14740,34912,18752,95824,3.38,15.43
2024-03-31 00:00:00+00:00,4.94,996,90,8.05,170,0.34,75,14596,33684,18732,88840,3.2,21.1
2024-03-31 01:00:00+00:00,4.81,997,91,8.05,170,0.25,75,14120,30624,18724,82040,1.63,22.49
2024-03-31 02:00:00+00:00,4.78,996,92,8.05,170,0.34,75,14128,30536,18736,77000,0.5,23.17
2024-03-31 03:00:00+00:00,4.82,996,92,8.05,170,0,75,14040,29656,18736,73804,0.5,23.49
2024-03-31 04:00:00+00:00,5.05,995,93,8.05,170,0.25,100,14956,26884,18728,72876,0.5,25.25
2024-03-31 05:00:00+00:00,5.13,995,93,8.05,170,1.46,75,16644,20488,18732,74036,0.6,25.49
2024-03-31 06:00:00+00:00,5.27,995,95,8.05,170,2.86,75,15836,16460,18720,76376,0.5,22.72
2024-03-31 07:00:00+00:00,5.09,995,93,8.05,170,0.89,75,14364,16668,18716,76864,0.6,19.81
2024-03-31 08:00:00+00:00,5.27,995,92,8.05,170,1.05,75,12928,17172,18716,80820,0.5,15.79
2024-03-31 09:00:00+00:00,5.99,995,91,8.05,170,0.6,75,10068,25880,18736,86776,0.5,13.91
2024-03-31 10:00:00+00:00,6.21,996,91,8.05,170,1.02,75,8216,42232,18736,91768,0.4,13.07
2024-03-31 11:00:00+00:00,6.43,996,88,8.05,170,0.44,100,9000,51936,18748,95384,0,11.38
2024-03-31 12:00:00+00:00,7.11,996,84,8.05,170,0.11,75,8312,62140,18764,97068,0,8.71
2024-03-31 13:00:00+00:00,8.37,997,77,8.05,170,0.28,40,8508,61540,18752,97020,0,8.06
2024-03-31 14:00:00+00:00,9.33,997,72,9.26,210,0.4,40,8660,62088,18752,93456,0,10.17
2024-03-31 15:00:00+00:00,9.97,998,69,10.29,210,0,40,8016,58804,18756,89436,0,9.94
2024-03-31 16:00:00+00:00,8.02,998,74,10.28,210,0,75,8416,57380,18760,88472,0,12.9
2024-03-31 17:00:00+00:00,7.83,1000,75,10.28,210,0.25,20,8424,56812,18764,89168,0,12.36
2024-03-31 18:00:00+00:00,7.67,1000,69,10.28,210,0,20,9848,53500,18756,92464,0,12.29
2024-03-31 19:00:00+00:00,7.15,1002,74,10.28,210,0.25,20,13500,46020,18796,101340,1.69,16.5
2024-03-31 20:00:00+00:00,6.61,1003,77,10.28,210,0,0,14220,47060,18816,110940,3.2,15.36
2024-03-31 21:00:00+00:00,5.9,1005,80,10.28,210,0,0,12056,47412,18812,108488,3.2,10.54
2024-03-31 22:00:00+00:00,5.48,1005,85,10.28,210,0,0,11876,40828,18804,98940,1.63,9.09
2024-03-31 23:00:00+00:00,5.15,1006,85,10.28,210,0,0,12308,36904,18800,89096,0.7,17.75
2024-04-01 00:00:00+00:00,4.59,1007,86,10.28,210,0,0,11992,35616,18788,81484,0.02,18.67
2024-04-01 01:00:00+00:00,4.49,1008,88,10.28,210,0,0,12084,32984,18788,76588,0,19.87
2024-04-01 02:00:00+00:00,4.38,1008,88,10.28,210,0,40,12332,32668,18744,73872,0,20.96
2024-04-01 03:00:00+00:00,4.63,1009,88,10.28,210,0,100,12284,31232,18736,73000,0,20.8
2024-04-01 04:00:00+00:00,4.64,1009,89,10.28,210,0,40,12024,30076,18732,73828,0,18.68
2024-04-01 05:00:00+00:00,4.46,1010,90,10.28,210,0,20,12004,30076,18720,79472,0.13,18.16
2024-04-01 06:00:00+00:00,4.62,1010,91,10.28,210,0.25,75,11360,31384,18764,89536,1.19,16.38
2024-04-01 07:00:00+00:00,5.04,1012,92,10.28,210,0,75,10552,34136,18772,96464,0.94,13.31
2024-04-01 08:00:00+00:00,5.53,1012,92,10.28,210,0.51,75,9352,49948,18760,99424,0.13,10.64
2024-04-01 09:00:00+00:00,6.23,1013,89,10.28,210,0.25,75,8772,61464,18724,99912,0,11.22
2024-04-01 10:00:00+00:00,8.01,1013,84,10.28,210,0.25,40,8696,64660,18680,97376,0,10.63
2024-04-01 11:00:00+00:00,9.55,1013,74,10.29,240,0.25,40,9092,68908,18676,95424,0,10.66
2024-04-01 12:00:00+00:00,10.33,1014,69,10.29,230,0.14,40,9132,67684,18688,94108,0,11.52
2024-04-01 13:00:00+00:00,11.29,1013,62,11.32,230,0.19,40,8880,70112,18688,94536,-0.01,11.02
2024-04-01 14:00:00+00:00,12.19,1014,58,11.83,230,0.31,40,8768,66676,18684,91844,-0.01,11.98
2024-04-01 15:00:00+00:00,12.52,1014,57,11.18,230,0,40,8520,62984,18692,88876,-0.01,13.15
2024-04-01 16:00:00+00:00,11.79,1014,61,11.18,230,0,20,8504,59264,18700,88656,0,27.42
2024-04-01 17:00:00+00:00,10.89,1014,65,11.18,230,0,40,9592,58504,18712,91776,0,18.37
2024-04-01 18:00:00+00:00,10.06,1016,67,11.18,230,0,0,14076,49104,18736,98784,0.44,17.4
2024-04-01 19:00:00+00:00,9.64,1016,71,11.18,230,0,0,19332,42648,18776,109408,11.33,34.1
2024-04-01 20:00:00+00:00,8.68,1018,76,11.18,230,0,0,20008,41744,18784,121404,21.43,42.55
2024-04-01 21:00:00+00:00,8.02,1019,81,11.18,230,0,0,19844,39040,18784,116288,17.47,41.52
2024-04-01 22:00:00+00:00,7.66,1019,84,11.18,230,0,0,15808,37424,18784,105748,12.58,27.15
2024-04-01 23:00:00+00:00,7.22,1020,87,11.18,230,0,0,12432,35548,18784,96432,3.6,18.85
2024-04-02 00:00:00+00:00,6.56,1020,88,11.18,230,0,0,11504,34136,18784,89412,3.25,18.54
2024-04-02 01:00:00+00:00,6.36,1020,88,11.18,230,0,0,11736,27184,18780,84936,3.25,19.86
2024-04-02 02:00:00+00:00,6.1,1020,88,11.18,230,0,0,11788,23644,18780,82496,1.63,20.4
2024-04-02 03:00:00+00:00,5.52,1020,90,11.18,230,0,0,11576,22192,18768,81780,2,20.72
2024-04-02 04:00:00+00:00,5.63,1020,90,11.18,230,0,0,12700,19924,18764,83708,3.25,20.75
2024-04-02 05:00:00+00:00,5.22,1020,90,11.18,230,0,0,15908,22460,18764,93040,20,38.35
2024-04-02 06:00:00+00:00,4.46,1021,92,11.18,230,0,0,19628,20264,18744,108704,35,58.45
2024-04-02 07:00:00+00:00,5.64,1021,88,11.18,230,0,0,21996,23500,18752,118892,35,59.34
2024-04-02 08:00:00+00:00,7.4,1021,83,11.18,230,0,40,19468,39076,18740,120908,10.02,32.68
2024-04-02 09:00:00+00:00,8.18,1021,82,11.18,230,0,75,14248,53116,18740,119368,1.63,15.73
2024-04-02 10:00:00+00:00,9.95,1020,76,11.18,230,0.1,75,9948,60380,18756,117064,0.44,13.1
2024-04-02 11:00:00+00:00,11.4,1019,73,11.18,230,0.11,40,8508,68144,18732,115356,0.44,9.88
2024-04-02 12:00:00+00:00,12.73,1019,66,11.18,230,0,75,8460,65968,18692,113464,0.01,9.22
2024-04-02 13:00:00+00:00,13.07,1018,65,11.18,230,0,75,8472,66376,18696,112052,0,9.28
2024-04-02 14:00:00+00:00,13,1018,65,11.18,230,0,20,8368,62924,18704,109528,0,10.07
2024-04-02 15:00:00+00:00,13.38,1017,61,11.18,230,0,20,8440,64860,18692,108432,0.01,10.33
2024-04-02 16:00:00+00:00,13.35,1017,62,11.18,230,0.24,20,8744,62248,18716,110012,0.94,11.69
2024-04-02 17:00:00+00:00,13.4,1017,62,11.18,230,0.26,0,10260,55908,18724,111844,2.77,14.35
2024-04-02 18:00:00+00:00,13.12,1017,64,11.18,230,0,0,16196,53536,18764,115248,8.69,25.8
2024-04-02 19:00:00+00:00,12.61,1018,66,11.18,230,0,40,23948,41108,18788,123664,34.9,65.53
2024-04-02 20:00:00+00:00,11.73,1018,65,11.18,230,0,0,25096,40256,18804,131952,35,64.44
2024-04-02 21:00:00+00:00,11.16,1019,68,11.18,230,0,20,22296,41824,18816,123728,29.6,54.65
2024-04-02 22:00:00+00:00,10.69,1019,71,11.18,230,0,75,18244,42752,18800,111860,5,24.55
2024-04-02 23:00:00+00:00,10.02,1019,74,11.18,230,0,0,13952,39344,18800,102716,3.25,15.16
2024-04-03 00:00:00+00:00,9.92,1019,75,11.18,230,0,100,12408,34872,18784,95604,1.68,14.32
2024-04-03 01:00:00+00:00,9.12,1019,78,11.18,230,0,40,11468,33572,18796,90324,1.35,13.51
2024-04-03 02:00:00+00:00,9.07,1018,80,11.18,230,0,75,11168,33320,18788,87464,1,16.39
2024-04-03 03:00:00+00:00,9.41,1018,84,11.18,230,0,75,11504,32828,18764,86296,0.09,15.53
2024-04-03 04:00:00+00:00,9.44,1019,86,11.18,230,0,100,12276,32304,18760,87964,1,15.92
2024-04-03 05:00:00+00:00,9.21,1019,88,11.18,230,0,75,15332,31564,18752,96792,3.25,20.18
2024-04-03 06:00:00+00:00,9.25,1019,89,11.18,230,0,75,19836,28400,18756,111256,28.07,50.4
2024-04-03 07:00:00+00:00,9.66,1020,89,11.18,230,0,75,21316,28804,19092,120256,34.9,58.05
2024-04-03 08:00:00+00:00,10.22,1021,86,11.18,230,0,75,18964,41772,19256,121448,5.5,24.07
2024-04-03 09:00:00+00:00,11.34,1021,82,11.18,230,0,75,12492,60540,19248,118568,2,11.62
2024-04-03 10:00:00+00:00,12.98,1021,75,11.18,230,0,40,9472,66132,18176,113968,0.44,9.91
2024-04-03 11:00:00+00:00,14.16,1021,68,11.18,230,0,40,9468,72508,19244,111616,0,8.85
2024-04-03 12:00:00+00:00,15.31,1020,61,11.18,230,0,40,9276,73720,19712,110964,0,8.71
2024-04-03 13:00:00+00:00,15.78,1020,59,11.18,230,0,40,9344,73984,19788,109132,0,8.46
2024-04-03 14:00:00+00:00,16.4,1020,54,11.18,230,0,40,9108,70124,19900,105136,0,8.63
2024-04-03 15:00:00+00:00,16.8,1019,53,11.18,230,0,40,8852,67456,20020,101904,0,19.3
2024-04-03 16:00:00+00:00,17.04,1019,50,11.18,230,0,20,8748,66456,20028,102452,0,11.7
2024-04-03 17:00:00+00:00,16.69,1019,51,11.18,230,0,20,11144,59808,20020,105296,0.4,11.3
2024-04-03 18:00:00+00:00,15.78,1020,54,4.63,220,0,20,20548,43740,20076,109820,6.76,50.12
2024-04-03 19:00:00+00:00,14.83,1020,59,3.6,240,0,20,25404,23812,20216,118684,35,64.15
2024-04-03 20:00:00+00:00,14.29,1021,63,2.57,260,0,0,25820,23376,20464,128316,35,61.67
2024-04-03 21:00:00+00:00,13.01,1021,66,2.57,250,0,0,23520,23320,20468,120632,31.62,53.94
2024-04-03 22:00:00+00:00,12.37,1021,70,1.54,170,0,0,20800,22628,20508,108908,25.43,45.79
2024-04-03 23:00:00+00:00,11.81,1021,74,2.06,120,0,0,15332,21572,20620,99868,2.6,16.33
2024-04-04 00:00:00+00:00,10.85,1021,76,1.54,190,0,0,13408,17556,20692,93776,0.44,15.17
2024-04-04 01:00:00+00:00,10.22,1021,80,3.09,250,0,0,13032,17304,20916,89844,3.25,18.53
2024-04-04 02:00:00+00:00,9.28,1021,83,1.54,220,0,0,13552,17552,21020,87876,4.99,21.27
2024-04-04 03:00:00+00:00,9.26,1021,84,0.51,0,0,0,13816,16732,21148,87084,3.25,20.11
2024-04-04 04:00:00+00:00,8.49,1021,87,1.03,0,0,0,14228,15440,21260,89184,3.25,19.84
2024-04-04 05:00:00+00:00,8.14,1021,88,1.03,180,0,0,16016,13916,21340,97072,3.25,21.46
2024-04-04 06:00:00+00:00,7.64,1021,89,2.24,98,0,0,20880,12640,21444,110520,11.19,38.33
2024-04-04 07:00:00+00:00,8.51,1021,87,1.54,90,0,0,21240,15240,21464,118216,13.47,40.02
2024-04-04 08:00:00+00:00,10.97,1021,80,1.34,311,0,0,18016,37152,21448,118140,3.74,30.39
2024-04-04 09:00:00+00:00,12.76,1021,74,0.89,137,0,0,12684,64184,21496,113948,0.44,13.29
2024-04-04 10:00:00+00:00,14.61,1021,68,1.03,0,0,0,9996,70720,21496,109152,0,12.03
2024-04-04 11:00:00+00:00,16.33,1020,61,2.57,180,0,20,9716,71268,21496,105692,0,16.9
2024-04-04 12:00:00+00:00,17.47,1019,58,3.09,160,0,20,9660,66248,21480,103536,0,39.7
2024-04-04 13:00:00+00:00,18.33,1019,54,3.6,220,0,20,9588,62532,21456,101660,0,31.43
2024-04-04 14:00:00+00:00,19.46,1018,50,3.6,170,0,20,9872,63460,21448,99332,0,17.1
2024-04-04 15:00:00+00:00,19.68,1017,49,4.12,210,0,20,10696,63636,21448,98896,0,16.35
2024-04-04 16:00:00+00:00,19.67,1017,49,3.09,180,0,0,10944,65776,21444,101032,0,12.22
2024-04-04 17:00:00+00:00,19.7,1017,51,3.09,170,0,0,12228,62248,21436,103888,0,17.18
2024-04-04 18:00:00+00:00,19.41,1017,54,2.06,190,0,0,18984,43260,21440,109576,3.25,44.79
2024-04-04 19:00:00+00:00,18.36,1017,56,0.89,184,0,0,23364,32572,21440,118304,10,41.98
2024-04-04 20:00:00+00:00,16.94,1017,62,1.34,12,0,0,23432,35508,21456,126868,25,53.51
2024-04-04 21:00:00+00:00,15.47,1017,67,1.03,0,0,0,20536,39316,21456,119376,4.6,27.62
2024-04-04 22:00:00+00:00,14.69,1018,70,1.54,260,0,0,16108,33944,21456,107796,3.25,17.98
2024-04-04 23:00:00+00:00,13.97,1017,73,0.89,54,0,0,12980,32532,21460,99520,0.44,13.66
2024-04-05 00:00:00+00:00,13.07,1017,74,1.03,0,0,0,12024,31044,21444,93880,0.48,13.86
2024-04-05 01:00:00+00:00,12.42,1017,77,1.03,0,0,0,11564,30572,21440,88688,0.01,14.27
2024-04-05 02:00:00+00:00,11.62,1017,81,2.06,20,0,0,11568,25448,21444,85440,0,16.11
2024-04-05 03:00:00+00:00,11.64,1017,78,1.54,10,0,0,11564,22784,21468,84904,0,15.9
2024-04-05 04:00:00+00:00,11.75,1017,78,2.06,20,0,0,11548,21240,21472,86628,0,15.48
2024-04-05 05:00:00+00:00,10.76,1017,80,1.34,52,0,0,12504,22088,21476,94712,0.4,15.57
2024-04-05 06:00:00+00:00,10.29,1018,82,1.54,100,0,0,16340,25100,21468,108440,3.25,26.45
2024-04-05 07:00:00+00:00,11.24,1018,78,1.03,0,0,0,17184,29408,21496,116796,2.97,28.79
2024-04-05 08:00:00+00:00,12.02,1018,75,2.06,40,0,0,14764,41144,21476,116412,0,17.92
2024-04-05 09:00:00+00:00,14.65,1018,64,1.54,80,0,0,10760,59656,21476,114608,0,10.2
2024-04-05 10:00:00+00:00,16.24,1018,57,2.06,120,0,0,9508,70840,21472,110884,0,9.69
2024-04-05 11:00:00+00:00,18.17,1018,52,2.06,140,0,0,9508,76048,21468,108380,0,9.72
2024-04-05 12:00:00+00:00,19.64,1017,49,2.06,120,0,0,9256,73864,21460,105488,0,8.59
2024-04-05 13:00:00+00:00,20.17,1016,45,3.09,160,0,0,9236,75964,21432,103264,-0.01,8.66
2024-04-05 14:00:00+00:00,21.27,1015,41,4.12,150,0,0,8644,72700,21456,99216,-0.01,6.85
2024-04-05 15:00:00+00:00,21.81,1015,40,3.6,150,0,0,8500,72808,21460,96856,0,18.15
2024-04-05 16:00:00+00:00,22.22,1014,40,3.09,120,0,0,8736,66340,21456,97520,0,36.94
2024-04-05 17:00:00+00:00,22.61,1013,39,2.57,80,0,0,9128,62972,21456,101240,0,12.47
2024-04-05 18:00:00+00:00,22.03,1013,41,2.06,120,0,0,11000,50752,21456,105932,0,14.78
2024-04-05 19:00:00+00:00,20.31,1013,45,2.68,45,0,0,15032,38560,21472,112268,0.02,21.43
2024-04-05 20:00:00+00:00,19.05,1013,49,3.09,20,0,0,14912,41324,21476,119256,2,22.37
2024-04-05 21:00:00+00:00,18.12,1013,50,3.09,20,0,0,12404,41484,21488,112660,1,12.64
2024-04-05 22:00:00+00:00,17.44,1013,53,2.57,50,0,0,9860,40372,21488,103820,0,7.21
2024-04-05 23:00:00+00:00,16.45,1013,56,2.06,110,0,0,9388,30916,21492,96660,0,9.79
2024-04-06 00:00:00+00:00,16.49,1013,55,3.6,120,0,0,9256,28244,21492,90724,0,9.95
2024-04-06 01:00:00+00:00,15.71,1012,57,3.6,160,0,0,9280,25392,21500,85896,0,11.21
2024-04-06 02:00:00+00:00,15.48,1012,56,3.6,110,0,0,9280,20564,21512,82240,0,13.08
2024-04-06 03:00:00+00:00,14.61,1012,59,3.6,160,0,0,9296,18348,21520,80756,0,13.9
2024-04-06 04:00:00+00:00,14.52,1012,58,2.57,90,0,0,9428,17676,21504,80144,0,14.67
2024-04-06 05:00:00+00:00,15.07,1012,55,1.54,60,0,0,9540,16016,21484,81144,0,13.79
2024-04-06 06:00:00+00:00,14.2,1013,57,3.6,110,0,0,9972,18808,21480,85248,0,13.56
2024-04-06 07:00:00+00:00,14.89,1013,53,3.6,90,0,0,9264,23164,21468,88704,0,11.86
2024-04-06 08:00:00+00:00,16.22,1013,51,3.09,30,0,0,8428,30180,21484,93044,0,12.37
2024-04-06 09:00:00+00:00,17.46,1013,48,3.09,40,0,0,8636,48976,21476,96188,-0.01,12.6
2024-04-06 10:00:00+00:00,19.11,1013,43,5.14,350,0,0,8332,50108,21468,95528,-0.01,11.68
2024-04-06 11:00:00+00:00,20.19,1013,43,3.6,350,0,0,8200,49744,21480,94688,-0.01,14.59
2024-04-06 12:00:00+00:00,21.24,1012,40,2.06,360,0,0,8192,51036,21484,93624,-0.01,9.59
2024-04-06 13:00:00+00:00,22.39,1012,39,2.24,194,0,0,8188,51812,21472,92364,-0.01,3.31
2024-04-06 14:00:00+00:00,23.09,1012,37,2.57,0,0,0,8220,48508,21468,88544,-0.02,6.36
2024-04-06 15:00:00+00:00,23.13,1011,41,1.54,180,0,0,8700,40856,21472,86420,-0.01,12.13
2024-04-06 16:00:00+00:00,23.38,1012,42,1.34,156,0,0,8532,42180,21472,86572,-0.01,12.98
2024-04-06 17:00:00+00:00,22.71,1013,48,1.54,280,0,0,9960,43612,21468,90304,0,13.44
2024-04-06 18:00:00+00:00,21.66,1013,49,2.06,250,0,0,12512,43096,21468,95096,0.01,17.12
2024-04-06 19:00:00+00:00,20.22,1014,51,2.57,270,0,0,14196,32204,21472,101336,3.25,23.64
2024-04-06 20:00:00+00:00,20.12,1015,51,2.57,280,0,0,14840,31092,21472,108332,8,30.81
2024-04-06 21:00:00+00:00,19.45,1015,52,2.57,240,0,0,14952,28164,21480,104192,3.44,29.58
2024-04-06 22:00:00+00:00,18.56,1015,55,0.89,296,0,0,14472,25424,21484,96636,3.25,24.13
2024-04-06 23:00:00+00:00,18.17,1015,56,2.57,280,0,0,13148,20304,21432,90468,0.97,19.76
2024-04-07 00:00:00+00:00,16.77,1016,65,3.6,110,0,0,12248,17960,21396,84828,0.15,20.25
2024-04-07 01:00:00+00:00,15.87,1016,72,2.06,330,0,0,12296,13856,21392,80080,0,22.48
2024-04-07 02:00:00+00:00,14.87,1014,76,1.54,260,0,0,12276,12868,21392,76584,0,24.81
2024-04-07 03:00:00+00:00,15.34,1014,73,2.06,350,0,0,12264,10020,21380,74288,0,24.92
2024-04-07 04:00:00+00:00,14.79,1013,74,2.06,10,0,0,12292,8056,21144,73868,0,26.66
2024-04-07 05:00:00+00:00,14.63,1013,75,2.06,80,0,0,12868,5496,20768,74944,0,25.49
2024-04-07 06:00:00+00:00,15.14,1013,73,2.57,10,0,0,13144,6728,20324,77608,0,24.77
2024-04-07 07:00:00+00:00,14.53,1014,77,1.54,110,0,0,12648,8208,18864,78432,0,23.15
2024-04-07 08:00:00+00:00,15.74,1015,74,2.57,270,0,0,12432,13348,17440,82628,0,22.32
2024-04-07 09:00:00+00:00,17.45,1015,64,2.57,270,0,0,11088,25088,17428,87260,0,16.87
2024-04-07 10:00:00+00:00,17.49,1016,62,5.66,250,0.14,0,10124,33500,17424,88744,0,16.29
2024-04-07 11:00:00+00:00,19.18,1015,57,6.17,270,0,0,9536,43784,17424,89536,0,11.08
2024-04-07 12:00:00+00:00,19.68,1014,54,6.17,250,0,0,9444,45224,17428,88672,-0.01,16.37
2024-04-07 13:00:00+00:00,20.25,1014,53,4.63,220,0,0,9528,47536,17436,88100,-0.01,22.83
2024-04-07 14:00:00+00:00,20.65,1013,51,5.66,200,0,0,9332,44008,17424,81640,-0.01,6.27
2024-04-07 15:00:00+00:00,20.82,1012,50,6.17,200,0,0,9508,42572,17424,78588,-0.01,20.07
2024-04-07 16:00:00+00:00,20.97,1012,52,3.09,230,0,0,10172,41328,17416,80968,0,15.57
2024-04-07 17:00:00+00:00,20.83,1012,55,4.12,180,0,0,11132,38408,17408,85056,0,16.17
2024-04-07 18:00:00+00:00,19.9,1012,57,3.09,200,0,0,15036,19468,17408,90992,0.4,44.88
2024-04-07 19:00:00+00:00,18.76,1012,58,3.09,230,0,0,18560,11072,17408,98976,25,55.04
2024-04-07 20:00:00+00:00,18.17,1013,59,2.57,260,0,0,18004,12636,17412,108060,35,60.52
2024-04-07 21:00:00+00:00,16.63,1013,65,5.66,250,0,0,16684,14064,17408,105124,25,48.42
2024-04-07 22:00:00+00:00,15.96,1013,67,3.6,250,0,0,15576,16664,17424,97616,10.66,29.05
2024-04-07 23:00:00+00:00,15.11,1013,72,3.6,250,0,0,13596,17740,17408,90736,1.33,16.61
2024-04-08 00:00:00+00:00,14.62,1012,75,3.09,230,0,75,12060,20008,17408,84908,0,15.54
2024-04-08 01:00:00+00:00,13.76,1012,77,3.09,220,0,0,11452,20128,17416,81284,0,16.23
2024-04-08 02:00:00+00:00,12.98,1012,76,3.6,220,0,0,11368,19796,17424,79064,0,16.57
2024-04-08 03:00:00+00:00,12.36,1012,79,4.12,250,0,0,11388,20704,17424,78320,0,16.74
2024-04-08 04:00:00+00:00,11.67,1012,80,3.09,220,0,0,11412,19384,17420,80176,0,16.27
2024-04-08 05:00:00+00:00,11.08,1012,82,2.57,180,0,0,11952,23916,17424,89152,0,14.03
2024-04-08 06:00:00+00:00,10.67,1013,85,2.57,240,0,0,15500,21952,17412,103168,3.25,22.89
2024-04-08 07:00:00+00:00,11.15,1014,85,4.12,240,0,20,15748,28608,17412,110864,3.25,22.68
2024-04-08 08:00:00+00:00,11.96,1014,79,6.17,240,0,40,16104,42344,17408,112256,0,21.92
2024-04-08 09:00:00+00:00,13.82,1013,58,6.69,220,0,20,13084,52728,17372,111556,0,13.01
2024-04-08 10:00:00+00:00,14.65,1013,50,6.17,240,0,20,11536,60284,17392,107368,0,15.44
2024-04-08 11:00:00+00:00,15.75,1013,49,6.69,230,0,20,12324,64572,17408,106364,0,16.56
2024-04-08 12:00:00+00:00,16.16,1013,55,8.75,230,0,40,11848,68204,17368,105776,0,16.56
2024-04-08 13:00:00+00:00,16.61,1012,57,9.26,220,0.16,40,10720,67576,17360,104284,0,13.13
2024-04-08 14:00:00+00:00,14.91,1013,65,10.8,240,0,75,9896,67816,17360,101412,0,11.25
2024-04-08 15:00:00+00:00,14.51,1013,70,10.29,240,0.11,75,10120,68884,17352,101324,-0.01,12.12
2024-04-08 16:00:00+00:00,15.32,1013,64,11.32,230,0,40,10072,69164,17360,101612,0,11.57
2024-04-08 17:00:00+00:00,12.43,1014,70,8.75,290,0.25,75,10648,64488,17364,103604,0,13.78
2024-04-08 18:00:00+00:00,12.06,1015,69,5.14,260,0.25,0,14508,53652,17364,108176,0,19.75
2024-04-08 19:00:00+00:00,11.76,1016,63,9.26,280,0,40,18740,37508,17360,115756,0.44,30.68
2024-04-08 20:00:00+00:00,10.97,1018,60,5.66,280,0,40,19760,40880,17360,122848,3.25,31.37
2024-04-08 21:00:00+00:00,10.13,1019,59,6.69,290,0,0,17220,40384,17388,114264,1,19.4
2024-04-08 22:00:00+00:00,9.2,1021,62,3.09,260,0,0,14692,36592,17368,102864,0,13.3
2024-04-08 23:00:00+00:00,8.25,1021,62,6.69,300,0,0,11304,29696,17380,94000,0,10.55
2024-04-09 00:00:00+00:00,7.68,1023,63,6.17,310,0,0,10064,23532,17376,88284,0,10.73
2024-04-09 01:00:00+00:00,7.26,1024,66,6.17,300,0,0,10728,19856,17376,84288,0,13.15
